date,temperatureAvg,temperatureMin,temperatureMax,humidityAvg,humidityMin,humidityMax,precipitation
2021-03-31,17.9,14.8,22.1,68.0,53.0,92.0,0.0
2021-04-01,16.7,11.2,20.7,87.0,71.0,98.0,0.0
2021-04-02,14.9,7.5,20.8,81.0,57.0,100.0,0.2
2021-04-03,14.8,7.3,21.5,79.0,54.0,99.0,0.0
2021-04-04,15.8,10.0,21.5,84.0,64.0,98.0,0.0
2021-04-05,15.9,9.5,21.6,85.0,62.0,99.0,0.2
2021-04-06,17.2,8.9,23.9,76.0,54.0,100.0,0.0
2021-04-07,18.2,9.5,23.5,72.0,47.0,94.0,0.0
2021-04-08,16.5,12.8,19.7,81.0,67.0,95.0,0.0
2021-04-09,16.3,12.7,20.4,82.0,67.0,98.0,0.0
2021-04-10,17.2,12.8,21.0,84.0,60.0,97.0,0.2
2021-04-11,16.9,11.9,21.8,81.0,64.0,99.0,0.2
2021-04-12,15.6,8.8,21.6,84.0,69.0,98.0,0.0
2021-04-13,17.1,11.7,22.1,80.0,59.0,99.0,0.2
2021-04-14,16.4,11.7,21.0,85.0,63.0,97.0,0.0
2021-04-15,17.6,15.8,21.1,81.0,65.0,94.0,0.0
2021-04-16,17.3,13.0,21.7,88.0,68.0,99.0,0.2
2021-04-17,17.4,9.6,23.2,79.0,57.0,100.0,0.2
2021-04-18,17.7,10.2,23.4,61.0,39.0,88.0,0.0
2021-04-19,17.8,9.1,23.8,64.0,36.0,94.0,0.0
2021-04-20,17.1,8.0,25.1,70.0,40.0,98.0,0.0
2021-04-21,16.3,10.3,20.8,76.0,59.0,95.0,0.0
2021-04-22,17.2,12.2,22.3,79.0,55.0,98.0,0.0
2021-04-23,17.2,10.4,22.8,84.0,66.0,97.0,0.0
2021-04-24,18.4,16.8,21.8,82.0,70.0,91.0,0.2
2021-04-25,17.7,11.5,21.8,87.0,75.0,98.0,1.2
2021-04-26,17.0,11.5,22.1,91.0,73.0,99.0,18.8
2021-04-27,16.5,10.3,23.1,85.0,54.0,100.0,2.6
2021-04-28,15.5,9.1,21.6,81.0,57.0,100.0,0.2
2021-04-29,14.0,7.3,20.1,77.0,48.0,99.0,0.4
2021-04-30,16.3,11.1,22.6,58.0,35.0,77.0,0.0
2021-05-01,14.5,4.8,20.6,60.0,38.0,97.0,0.0
2021-05-02,15.6,10.3,21.2,59.0,34.0,93.0,0.0
2021-05-03,17.2,10.5,23.3,64.0,50.0,97.0,0.0
2021-05-04,19.2,10.1,26.1,68.0,47.0,98.0,0.0
2021-05-05,22.0,16.7,28.1,42.0,28.0,65.0,0.0
2021-05-06,21.8,15.6,27.5,54.0,34.0,67.0,0.0
2021-05-07,20.8,10.7,28.3,58.0,28.0,91.0,0.0
2021-05-08,18.7,9.9,25.7,66.0,35.0,94.0,0.0
2021-05-09,16.2,10.4,23.1,79.0,52.0,98.0,12.4
2021-05-10,15.1,8.3,21.6,74.0,45.0,96.0,0.6
2021-05-11,14.7,5.1,21.1,71.0,44.0,99.0,0.2
2021-05-12,17.5,6.5,25.0,68.0,32.0,99.0,0.0
2021-05-13,19.4,11.5,28.0,63.0,39.0,89.0,0.0
2021-05-14,19.7,9.6,26.0,66.0,39.0,95.0,0.0
2021-05-15,22.7,12.5,30.9,57.0,30.0,87.0,0.0
2021-05-16,22.7,15.7,29.5,63.0,40.0,87.0,0.0
2021-05-17,23.3,12.9,31.4,51.0,21.0,95.0,0.0
2021-05-18,22.6,13.3,30.0,52.0,31.0,77.0,0.0
2021-05-19,24.4,13.9,31.8,44.0,17.0,81.0,0.0
2021-05-20,22.7,14.4,27.4,60.0,40.0,90.0,0.0
2021-05-21,22.2,11.7,30.2,61.0,30.0,98.0,0.0
2021-05-22,20.2,14.9,27.5,42.0,19.0,62.0,0.0
2021-05-23,18.9,12.5,25.5,44.0,23.0,64.0,0.0
2021-05-24,19.7,11.3,25.6,56.0,42.0,82.0,0.0
2021-05-25,21.7,15.1,29.4,52.0,26.0,91.0,0.0
2021-05-26,20.4,11.7,26.7,62.0,31.0,94.0,0.0
2021-05-27,19.1,13.8,26.7,73.0,45.0,95.0,0.0
2021-05-28,19.5,11.4,27.1,75.0,44.0,99.0,0.0
2021-05-29,22.2,13.3,28.7,66.0,42.0,98.0,0.0
2021-05-30,21.9,14.0,28.3,69.0,45.0,94.0,0.0
2021-05-31,20.1,14.2,24.1,78.0,61.0,93.0,0.0
2021-06-01,18.4,11.9,23.9,72.0,49.0,91.0,0.0
2021-06-02,20.1,10.5,25.8,64.0,43.0,96.0,0.0
2021-06-03,21.1,15.9,26.0,57.0,37.0,76.0,0.0
2021-06-04,21.3,14.8,26.9,46.0,32.0,59.0,0.0
2021-06-05,20.9,13.4,26.2,57.0,40.0,82.0,0.0
2021-06-06,23.1,12.3,31.6,57.0,30.0,97.0,0.0
2021-06-07,27.2,18.1,33.3,41.0,27.0,80.0,0.0
2021-06-08,25.5,16.0,32.8,48.0,27.0,84.0,0.0
2021-06-09,24.3,14.5,32.1,50.0,23.0,82.0,0.0
2021-06-10,23.3,15.8,28.9,62.0,38.0,97.0,0.0
2021-06-11,21.7,15.1,27.7,71.0,36.0,99.0,0.0
2021-06-12,20.6,14.8,24.9,77.0,59.0,96.0,0.0
2021-06-13,21.5,14.5,26.4,74.0,55.0,98.0,0.0
2021-06-14,19.9,12.9,25.0,79.0,61.0,99.0,0.0
2021-06-15,19.9,15.3,24.4,82.0,61.0,99.0,0.0
2021-06-16,19.7,13.8,24.6,82.0,56.0,98.0,0.0
2021-06-17,20.6,15.9,25.9,79.0,57.0,97.0,0.4
2021-06-18,19.6,14.7,24.8,66.0,44.0,91.0,0.2
2021-06-19,18.9,11.2,25.1,68.0,45.0,96.0,0.0
2021-06-20,16.8,9.6,23.0,85.0,69.0,96.0,0.2
2021-06-21,18.2,9.9,24.5,72.0,53.0,99.0,0.2
2021-06-22,21.6,15.6,29.3,61.0,33.0,79.0,0.0
2021-06-23,23.5,18.1,28.3,55.0,37.0,70.0,0.0
2021-06-24,24.5,16.7,29.2,55.0,44.0,86.0,0.0
2021-06-25,23.4,15.8,29.6,63.0,39.0,88.0,0.0
2021-06-26,21.7,14.6,26.8,73.0,56.0,93.0,0.0
2021-06-27,21.5,13.2,28.9,61.0,36.0,82.0,0.0
2021-06-28,22.4,11.4,30.3,47.0,23.0,76.0,0.0
2021-06-29,23.3,16.7,29.2,50.0,35.0,66.0,0.0
2021-06-30,21.6,12.1,27.2,56.0,36.0,79.0,0.0
2021-07-01,22.4,12.5,29.9,59.0,33.0,91.0,0.0
2021-07-02,23.9,13.0,30.8,51.0,30.0,81.0,0.0
2021-07-03,24.5,13.7,30.0,62.0,45.0,93.0,0.0
2021-07-04,24.5,14.1,32.7,59.0,38.0,94.0,0.0
2021-07-05,25.4,17.3,31.1,56.0,40.0,86.0,0.0
2021-07-06,23.4,16.0,32.3,64.0,34.0,92.0,0.0
2021-07-07,24.0,16.2,31.7,47.0,27.0,68.0,0.0
2021-07-08,25.7,19.2,34.2,44.0,22.0,65.0,0.0
2021-07-09,24.5,13.6,31.4,63.0,45.0,92.0,0.0
2021-07-10,26.7,19.6,34.6,60.0,33.0,88.0,0.0
2021-07-11,25.7,21.0,31.5,65.0,41.0,84.0,0.0
2021-07-12,24.8,18.9,31.9,45.0,25.0,68.0,0.0
2021-07-13,23.5,15.9,30.4,49.0,28.0,68.0,0.0
2021-07-14,24.9,18.9,28.8,52.0,40.0,87.0,0.0
2021-07-15,24.3,16.9,30.4,61.0,37.0,93.0,0.0
2021-07-16,25.3,16.3,33.5,56.0,32.0,84.0,0.0
2021-07-17,26.1,16.4,32.2,52.0,30.0,87.0,0.0
2021-07-18,26.0,14.6,38.4,47.0,15.0,73.0,0.0
2021-07-19,22.8,16.5,27.9,68.0,51.0,88.0,0.0
2021-07-20,22.7,17.2,28.8,68.0,43.0,87.0,0.0
2021-07-21,24.5,14.3,33.3,56.0,28.0,89.0,0.0
2021-07-22,26.2,14.5,34.2,46.0,22.0,78.0,0.0
2021-07-23,26.6,21.7,31.2,46.0,33.0,58.0,0.0
2021-07-24,25.9,20.2,33.6,46.0,24.0,64.0,0.0
2021-07-25,24.8,15.3,33.4,58.0,38.0,80.0,0.0
2021-07-26,24.2,20.1,28.8,64.0,43.0,82.0,0.0
2021-07-27,25.8,15.8,31.2,54.0,39.0,82.0,0.0
2021-07-28,25.9,18.8,31.8,51.0,36.0,90.0,0.0
2021-07-29,23.5,15.9,29.5,71.0,52.0,90.0,0.0
2021-07-30,25.5,17.9,33.9,50.0,30.0,77.0,0.0
2021-07-31,23.3,18.1,30.3,45.0,26.0,71.0,0.0
2021-08-01,23.6,16.1,31.5,49.0,25.0,68.0,0.0
2021-08-02,23.6,17.6,28.4,66.0,47.0,87.0,0.0
2021-08-03,26.4,19.4,31.4,53.0,30.0,80.0,0.0
2021-08-04,28.0,22.6,34.9,49.0,32.0,64.0,0.0
2021-08-05,28.3,23.1,33.6,41.0,22.0,57.0,0.0
2021-08-06,25.7,21.3,29.2,54.0,37.0,71.0,0.0
2021-08-07,23.5,18.0,27.5,61.0,43.0,82.0,0.0
2021-08-08,22.5,17.7,27.6,52.0,37.0,72.0,0.0
2021-08-09,24.1,13.8,29.8,51.0,34.0,76.0,0.0
2021-08-10,26.9,19.6,35.0,45.0,23.0,72.0,0.0
2021-08-11,23.0,17.3,28.2,76.0,48.0,94.0,0.0
2021-08-12,24.5,17.7,33.0,74.0,49.0,97.0,0.0
2021-08-13,27.4,21.2,34.5,56.0,34.0,87.0,0.0
2021-08-14,27.7,20.1,37.2,59.0,29.0,91.0,0.0
2021-08-15,29.4,21.3,36.5,49.0,20.0,78.0,0.0
2021-08-16,32.5,23.2,40.7,23.0,11.0,32.0,0.0
2021-08-17,26.4,19.9,31.1,52.0,30.0,92.0,0.0
2021-08-18,22.2,17.1,27.2,83.0,68.0,98.0,0.0
2021-08-19,21.6,12.4,29.2,63.0,35.0,97.0,0.0
2021-08-20,23.2,13.3,29.7,59.0,37.0,89.0,0.0
2021-08-21,27.9,22.5,34.1,43.0,28.0,54.0,0.0
2021-08-22,27.1,21.4,32.0,50.0,38.0,76.0,0.0
2021-08-23,25.1,18.1,31.9,71.0,38.0,91.0,0.0
2021-08-24,23.8,20.8,27.8,86.0,69.0,93.0,0.0
2021-08-25,21.0,15.4,25.4,81.0,60.0,97.0,0.0
2021-08-26,21.9,15.0,29.0,78.0,59.0,96.0,0.0
2021-08-27,22.1,13.7,29.7,69.0,44.0,97.0,0.0
2021-08-28,22.1,15.4,29.0,72.0,57.0,93.0,0.0
2021-08-29,21.8,13.4,27.7,68.0,44.0,97.0,0.0
2021-08-30,22.0,14.6,27.0,73.0,56.0,95.0,0.0
2021-08-31,25.6,21.0,30.7,55.0,39.0,67.0,0.0
2021-09-01,22.0,15.6,28.4,72.0,49.0,91.0,0.0
2021-09-02,22.4,16.2,27.3,67.0,47.0,88.0,0.0
2021-09-03,24.0,16.2,29.8,62.0,42.0,90.0,0.0
2021-09-04,23.5,16.0,29.9,62.0,41.0,88.0,0.0
2021-09-05,23.4,15.5,28.9,70.0,51.0,92.0,0.0
2021-09-06,23.6,19.3,27.2,81.0,70.0,95.0,0.0
2021-09-07,23.2,19.4,27.3,83.0,54.0,98.0,0.0
2021-09-08,22.6,16.9,28.4,76.0,54.0,97.0,0.0
2021-09-09,23.3,17.1,29.4,70.0,45.0,95.0,0.0
2021-09-10,22.4,14.6,26.7,71.0,54.0,95.0,0.0
2021-09-11,24.2,15.8,29.4,63.0,45.0,91.0,0.0
2021-09-12,20.7,13.3,27.3,79.0,48.0,96.0,0.0
2021-09-13,22.9,19.2,26.8,85.0,69.0,95.0,0.0
2021-09-14,21.0,16.7,24.7,91.0,73.0,98.0,32.2
2021-09-15,20.3,15.5,25.5,88.0,69.0,100.0,0.2
2021-09-16,21.9,16.1,27.2,79.0,58.0,99.0,0.0
2021-09-17,24.2,17.5,28.1,64.0,47.0,88.0,0.0
2021-09-18,22.5,18.1,27.1,57.0,37.0,80.0,0.0
2021-09-19,23.0,16.7,29.0,54.0,30.0,88.0,0.0
2021-09-20,23.9,17.1,29.3,54.0,36.0,84.0,0.0
2021-09-21,23.7,19.3,28.9,61.0,43.0,88.0,0.0
2021-09-22,22.6,18.6,28.5,74.0,51.0,92.0,0.4
2021-09-23,20.7,16.7,25.2,83.0,62.0,96.0,11.8
2021-09-24,19.3,14.6,24.2,83.0,58.0,99.0,0.2
2021-09-25,19.5,14.1,25.0,86.0,64.0,99.0,0.2
2021-09-26,19.5,13.1,25.9,78.0,50.0,99.0,0.2
2021-09-27,23.2,19.6,29.8,63.0,39.0,77.0,0.0
2021-09-28,23.4,18.0,28.1,59.0,41.0,75.0,0.0
2021-09-29,23.2,13.5,31.5,48.0,28.0,74.0,0.0
2021-09-30,22.5,14.9,27.5,59.0,39.0,93.0,0.0
2021-10-01,20.1,12.6,25.9,76.0,55.0,98.0,0.0
2021-10-02,20.7,14.4,26.1,72.0,46.0,94.0,0.0
2021-10-03,18.9,12.5,25.3,73.0,40.0,98.0,0.8
2021-10-04,18.4,11.8,25.9,59.0,28.0,90.0,0.0
2021-10-05,21.8,16.6,28.0,61.0,47.0,76.0,0.0
2021-10-06,22.7,15.9,28.3,69.0,50.0,92.0,0.0
2021-10-07,21.2,14.8,27.4,64.0,41.0,89.0,0.0
2021-10-08,20.4,13.9,25.5,77.0,54.0,97.0,0.0
2021-10-09,19.5,13.0,25.7,80.0,56.0,99.0,0.0
2021-10-10,20.5,15.1,27.1,74.0,47.0,97.0,0.0
2021-10-11,21.2,15.1,27.2,66.0,41.0,87.0,0.0
2021-10-12,20.5,16.3,26.4,72.0,45.0,97.0,0.0
2021-10-13,19.2,13.2,24.9,85.0,62.0,99.0,0.2
2021-10-14,20.0,14.3,26.4,78.0,48.0,99.0,0.2
2021-10-15,19.2,13.3,25.2,75.0,51.0,94.0,0.0
2021-10-16,18.7,10.3,26.6,66.0,40.0,91.0,0.0
2021-10-17,19.7,12.1,26.9,64.0,44.0,90.0,0.0
2021-10-18,21.8,16.5,28.4,72.0,48.0,93.0,0.0
2021-10-19,20.7,15.7,27.2,73.0,43.0,95.0,0.0
2021-10-20,20.9,13.7,26.2,70.0,51.0,95.0,0.0
2021-10-21,21.2,15.3,26.9,62.0,43.0,80.0,0.0
2021-10-22,17.9,10.7,25.3,60.0,34.0,88.0,0.0
2021-10-23,18.9,13.8,22.7,66.0,47.0,93.0,0.0
2021-10-24,18.4,11.5,24.3,72.0,48.0,96.0,0.0
2021-10-25,20.2,16.0,24.5,56.0,40.0,81.0,0.0
2021-10-26,18.8,11.1,24.0,60.0,41.0,92.0,0.0
2021-10-27,17.9,10.6,24.6,69.0,47.0,94.0,0.0
2021-10-28,17.8,13.1,23.5,80.0,51.0,95.0,0.0
2021-10-29,19.0,13.6,23.7,91.0,76.0,99.0,1.4
2021-10-30,21.1,20.2,22.9,93.0,84.0,97.0,5.4
2021-10-31,21.3,20.0,23.6,94.0,85.0,97.0,4.2
2021-11-01,21.7,18.3,27.2,87.0,61.0,97.0,0.0
2021-11-02,17.4,12.9,20.7,79.0,65.0,93.0,0.0
2021-11-03,15.5,7.9,21.2,69.0,42.0,95.0,0.0
2021-11-04,13.6,6.0,20.4,64.0,39.0,95.0,0.0
2021-11-05,14.8,10.3,21.6,51.0,28.0,71.0,0.0
2021-11-06,13.9,9.8,18.3,50.0,36.0,62.0,0.0
2021-11-07,13.2,6.2,18.7,51.0,29.0,86.0,0.0
2021-11-08,13.1,3.4,22.8,60.0,32.0,90.0,0.0
2021-11-09,14.0,6.3,21.4,78.0,48.0,97.0,0.0
2021-11-10,14.0,7.2,19.4,88.0,71.0,99.0,0.0
2021-11-11,14.5,8.9,19.9,85.0,64.0,99.0,0.2
2021-11-12,14.7,8.0,19.7,79.0,62.0,99.0,0.2
2021-11-13,15.4,9.3,24.0,65.0,39.0,90.0,0.0
2021-11-14,15.7,7.5,22.2,66.0,43.0,95.0,0.0
2021-11-15,13.6,5.5,21.1,70.0,41.0,94.0,0.0
2021-11-16,14.0,9.0,20.4,62.0,44.0,85.0,0.0
2021-11-17,14.6,9.1,19.9,57.0,42.0,75.0,0.0
2021-11-18,16.1,12.1,21.4,60.0,47.0,77.0,0.0
2021-11-19,16.7,13.2,21.0,68.0,53.0,79.0,0.0
2021-11-20,14.6,11.8,18.7,91.0,74.0,98.0,52.2
2021-11-21,13.5,8.8,19.2,92.0,75.0,99.0,2.0
2021-11-22,12.3,7.6,19.1,81.0,50.0,100.0,0.2
2021-11-23,11.1,5.3,18.5,72.0,46.0,96.0,0.0
2021-11-24,9.9,3.1,17.6,78.0,54.0,99.0,0.0
2021-11-25,9.8,4.5,18.7,83.0,46.0,98.0,5.8
2021-11-26,10.4,3.9,17.4,75.0,44.0,98.0,0.2
2021-11-27,11.0,2.4,17.6,69.0,49.0,95.0,0.0
2021-11-28,11.3,7.3,16.5,61.0,39.0,93.0,0.0
2021-11-29,12.6,8.5,17.8,78.0,52.0,96.0,0.0
2021-11-30,11.9,7.0,16.3,71.0,53.0,94.0,0.0
2021-12-01,12.9,6.1,20.2,74.0,48.0,92.0,0.0
2021-12-02,13.3,9.4,16.5,62.0,44.0,81.0,0.0
2021-12-03,10.7,4.9,19.2,66.0,36.0,96.0,0.0
2021-12-04,13.0,5.0,19.2,81.0,61.0,98.0,0.0
2021-12-05,12.9,7.2,18.6,70.0,47.0,96.0,0.0
2021-12-06,12.2,6.5,19.8,74.0,49.0,97.0,0.0
2021-12-07,12.5,6.5,18.4,91.0,68.0,99.0,0.2
2021-12-08,13.5,7.9,18.6,75.0,47.0,98.0,0.2
2021-12-09,12.2,5.8,17.9,80.0,61.0,97.0,0.0
2021-12-10,14.6,8.6,19.8,81.0,61.0,98.0,0.2
2021-12-11,16.4,9.9,21.9,69.0,49.0,90.0,0.0
2021-12-12,16.0,10.7,21.7,66.0,49.0,87.0,0.0
2021-12-13,13.5,9.6,17.5,82.0,70.0,96.0,0.0
2021-12-14,13.1,9.1,18.6,81.0,58.0,97.0,0.0
2021-12-15,11.5,7.8,18.2,79.0,56.0,96.0,0.0
2021-12-16,12.9,7.4,18.2,75.0,53.0,92.0,0.0
2021-12-17,13.4,11.0,17.3,74.0,62.0,90.0,0.0
2021-12-18,12.8,9.5,17.3,77.0,59.0,90.0,0.0
2021-12-19,13.8,10.1,17.9,79.0,66.0,93.0,0.0
2021-12-20,16.4,13.3,19.4,88.0,78.0,97.0,0.4
2021-12-21,15.0,13.0,17.7,93.0,82.0,98.0,17.6
2021-12-22,15.6,11.2,19.2,95.0,79.0,100.0,12.2
2021-12-23,16.4,15.0,18.2,98.0,95.0,99.0,8.0
2021-12-24,15.6,13.1,19.1,93.0,72.0,100.0,12.8
2021-12-25,15.7,11.1,21.0,88.0,64.0,98.0,24.6
2021-12-26,15.4,10.8,19.1,96.0,88.0,99.0,3.8
2021-12-27,16.7,13.7,20.5,95.0,80.0,100.0,0.4
2021-12-28,16.6,13.1,21.3,93.0,77.0,100.0,3.8
2021-12-29,14.9,8.9,21.1,88.0,65.0,100.0,0.2
2021-12-30,11.1,6.2,18.2,95.0,75.0,100.0,0.4
2021-12-31,14.2,9.6,24.3,81.0,41.0,100.0,0.2
2022-01-01,13.2,8.3,19.1,81.0,63.0,98.0,0.0
2022-01-02,11.9,7.3,18.5,95.0,77.0,100.0,0.2
2022-01-03,11.8,6.0,19.7,90.0,61.0,100.0,0.2
2022-01-04,11.1,4.8,17.7,84.0,63.0,100.0,0.2
2022-01-05,12.0,6.7,18.4,80.0,54.0,93.0,0.0
2022-01-06,11.9,5.9,17.9,70.0,44.0,94.0,0.0
2022-01-07,11.6,4.8,18.3,73.0,46.0,96.0,0.0
2022-01-08,11.2,4.0,18.5,68.0,44.0,97.0,0.0
2022-01-09,9.5,1.8,18.2,81.0,55.0,99.0,0.2
2022-01-10,12.1,5.6,18.7,87.0,67.0,100.0,0.0
2022-01-11,14.6,9.5,20.3,73.0,52.0,87.0,0.0
2022-01-12,11.6,6.7,18.0,81.0,58.0,95.0,0.0
2022-01-13,11.7,7.0,16.5,72.0,59.0,93.0,0.0
2022-01-14,11.6,7.9,16.3,72.0,57.0,88.0,0.0
2022-01-15,11.1,7.8,15.7,80.0,62.0,92.0,0.0
2022-01-16,11.7,7.6,17.0,81.0,66.0,96.0,0.0
2022-01-17,10.2,5.6,16.5,78.0,58.0,92.0,0.0
2022-01-18,9.9,6.3,16.1,81.0,59.0,94.0,0.2
2022-01-19,9.9,3.6,16.0,85.0,61.0,98.0,0.2
2022-01-20,8.4,2.4,16.8,84.0,54.0,98.0,0.0
2022-01-21,8.9,2.3,16.2,76.0,49.0,99.0,0.2
2022-01-22,10.9,6.0,16.9,72.0,53.0,87.0,0.0
2022-01-23,12.1,9.2,16.6,75.0,58.0,86.0,0.0
2022-01-24,12.1,8.6,17.3,80.0,60.0,94.0,1.0
2022-01-25,12.7,9.2,17.0,74.0,57.0,95.0,0.0
2022-01-26,13.6,8.8,17.7,66.0,55.0,77.0,0.0
2022-01-27,13.2,9.7,18.4,71.0,54.0,88.0,0.0
2022-01-28,12.5,8.7,18.3,69.0,45.0,90.0,0.0
2022-01-29,13.0,8.9,19.1,64.0,37.0,86.0,0.0
2022-01-30,13.1,7.3,19.7,47.0,26.0,86.0,0.0
2022-01-31,14.0,5.3,24.1,53.0,24.0,90.0,0.0
2022-02-01,11.2,3.5,19.6,62.0,36.0,88.0,0.0
2022-02-02,11.9,5.1,21.9,62.0,35.0,85.0,0.0
2022-02-03,11.9,4.5,19.4,80.0,53.0,95.0,0.0
2022-02-04,12.4,9.8,16.1,85.0,56.0,97.0,2.2
2022-02-05,12.8,5.8,20.1,76.0,45.0,98.0,0.2
2022-02-06,13.1,6.2,19.3,76.0,54.0,97.0,0.0
2022-02-07,13.2,7.4,20.1,72.0,54.0,92.0,0.0
2022-02-08,12.8,6.1,19.0,74.0,56.0,94.0,0.0
2022-02-09,12.7,7.9,18.5,77.0,54.0,93.0,0.0
2022-02-10,12.5,6.6,17.9,82.0,59.0,98.0,0.0
2022-02-11,16.1,11.7,20.4,65.0,46.0,83.0,0.0
2022-02-12,13.0,6.8,18.8,80.0,60.0,95.0,0.0
2022-02-13,12.6,7.0,19.0,87.0,58.0,99.0,0.2
2022-02-14,13.0,7.3,19.7,71.0,38.0,100.0,0.2
2022-02-15,12.4,5.4,19.7,63.0,34.0,86.0,0.0
2022-02-16,12.8,3.9,20.3,73.0,49.0,97.0,0.0
2022-02-17,14.3,8.1,20.2,78.0,56.0,99.0,0.0
2022-02-18,12.7,7.4,20.2,85.0,64.0,100.0,0.2
2022-02-19,14.3,9.0,19.3,56.0,43.0,76.0,0.0
2022-02-20,14.4,8.2,20.6,64.0,47.0,86.0,0.0
2022-02-21,13.8,5.8,21.7,57.0,31.0,92.0,0.0
2022-02-22,16.3,9.3,23.5,49.0,32.0,78.0,0.0
2022-02-23,14.4,8.4,21.6,58.0,28.0,91.0,0.0
2022-02-24,14.7,10.8,18.4,89.0,80.0,97.0,0.6
2022-02-25,15.1,10.7,20.9,81.0,56.0,97.0,0.0
2022-02-26,14.6,9.9,20.2,81.0,61.0,98.0,0.0
2022-02-27,14.5,9.4,20.1,82.0,62.0,95.0,0.0
2022-02-28,13.2,7.1,19.0,81.0,59.0,95.0,0.0
2022-03-01,13.7,7.7,18.9,80.0,59.0,98.0,0.2
2022-03-02,15.3,8.1,19.4,74.0,49.0,96.0,0.0
2022-03-03,12.9,7.2,18.5,71.0,45.0,93.0,6.0
2022-03-04,13.4,9.0,19.7,51.0,34.0,65.0,0.0
2022-03-05,12.2,9.3,17.6,70.0,44.0,93.0,0.4
2022-03-06,12.9,7.2,18.3,67.0,47.0,92.0,0.0
2022-03-07,12.3,4.4,18.7,60.0,33.0,89.0,0.0
2022-03-08,13.0,6.1,20.8,77.0,34.0,97.0,0.8
2022-03-09,11.4,5.1,17.2,87.0,72.0,97.0,0.0
2022-03-10,12.7,5.6,18.7,81.0,53.0,99.0,0.2
2022-03-11,13.8,7.9,16.2,90.0,81.0,97.0,3.4
2022-03-12,11.7,4.7,18.1,89.0,68.0,100.0,4.0
2022-03-13,12.8,8.3,17.4,85.0,62.0,100.0,8.6
2022-03-14,12.7,9.5,16.0,82.0,67.0,95.0,0.0
2022-03-15,11.7,10.8,13.3,96.0,89.0,99.0,10.2
2022-03-16,14.2,11.7,17.0,87.0,73.0,99.0,0.2
2022-03-17,16.2,13.6,20.2,70.0,56.0,84.0,0.0
2022-03-18,14.5,9.8,18.0,70.0,59.0,92.0,0.0
2022-03-19,14.9,9.8,19.5,77.0,60.0,95.0,0.0
2022-03-20,14.3,11.2,17.8,83.0,75.0,94.0,8.8
2022-03-21,14.6,9.6,19.0,88.0,70.0,99.0,3.6
2022-03-22,13.8,8.0,19.2,92.0,74.0,100.0,0.2
2022-03-23,13.0,11.4,16.4,96.0,89.0,99.0,42.2
2022-03-24,13.0,11.8,14.5,94.0,87.0,97.0,11.0
2022-03-25,14.3,11.3,17.3,83.0,69.0,91.0,0.4
2022-03-26,13.8,8.8,18.1,84.0,67.0,97.0,0.0
2022-03-27,15.4,9.3,20.1,80.0,63.0,95.0,0.0
2022-03-28,15.2,12.5,17.8,81.0,67.0,95.0,0.6
2022-03-29,15.7,13.4,20.7,90.0,74.0,96.0,7.8
2022-03-30,15.5,10.6,21.4,66.0,42.0,89.0,0.0
2022-03-31,14.8,9.6,21.2,73.0,45.0,97.0,0.0
2022-04-01,14.3,6.9,21.5,67.0,36.0,96.0,0.0
2022-04-02,13.6,6.7,19.3,53.0,36.0,77.0,0.0
2022-04-03,13.3,9.8,17.9,51.0,35.0,81.0,0.0
2022-04-04,11.6,9.9,15.4,68.0,41.0,92.0,8.4
2022-04-05,11.7,8.8,15.9,84.0,68.0,93.0,3.6
2022-04-06,13.4,8.8,19.0,77.0,58.0,95.0,0.0
2022-04-07,14.6,8.3,19.0,74.0,55.0,97.0,0.0
2022-04-08,15.1,7.4,20.6,73.0,58.0,92.0,0.0
2022-04-09,14.1,6.2,20.0,83.0,66.0,99.0,0.0
2022-04-10,14.8,8.1,20.5,90.0,72.0,100.0,0.2
2022-04-11,14.5,9.6,18.6,91.0,72.0,100.0,2.6
2022-04-12,13.7,8.8,18.8,89.0,69.0,100.0,2.4
2022-04-13,16.1,10.4,21.9,74.0,49.0,92.0,0.2
2022-04-14,18.4,13.3,24.8,67.0,38.0,91.0,0.2
2022-04-15,20.7,13.5,26.0,61.0,40.0,93.0,0.2
2022-04-16,20.0,12.6,26.6,66.0,41.0,94.0,0.0
2022-04-17,22.7,15.0,28.9,52.0,35.0,85.0,0.0
2022-04-18,18.9,11.4,23.4,69.0,53.0,95.0,0.0
2022-04-19,16.1,11.6,22.5,56.0,38.0,75.0,0.0
2022-04-20,15.3,10.9,20.9,49.0,31.0,64.0,0.0
2022-04-21,14.2,8.3,20.0,68.0,45.0,95.0,0.0
2022-04-22,12.9,8.2,16.6,90.0,74.0,98.0,1.8
2022-04-23,12.8,5.8,19.4,85.0,63.0,97.0,10.4
2022-04-24,13.3,6.1,18.9,86.0,67.0,100.0,3.0
2022-04-25,14.2,6.2,21.4,77.0,49.0,100.0,0.8
2022-04-26,14.5,7.2,21.2,80.0,51.0,98.0,0.2
2022-04-27,15.6,7.7,22.4,79.0,47.0,100.0,0.0
2022-04-28,16.9,10.5,22.8,69.0,45.0,96.0,0.0
2022-04-29,17.1,10.7,23.6,74.0,46.0,96.0,0.0
2022-04-30,18.0,10.1,23.2,72.0,51.0,98.0,0.0
2022-05-01,20.2,11.0,29.1,61.0,27.0,98.0,0.0
2022-05-02,17.5,12.4,23.9,66.0,45.0,87.0,0.0
